rok,miesiac,liczba,imie,plec
24390,2005,5,0,Kasandra,0
24391,2005,4,0,Kasandra,0
24392,2005,3,0,Kasandra,0
24393,2005,2,0,Kasandra,0
24394,2005,1,0,Kasandra,0
24395,2004,12,0,Kasandra,0
24396,2004,11,0,Kasandra,0
24397,2004,10,0,Kasandra,0
24398,2004,9,0,Kasandra,0
24399,2004,8,1,Kasandra,0
24400,2004,7,0,Kasandra,0
24401,2014,8,0,Laila,0
24402,2014,7,0,Laila,0
24403,2014,6,0,Laila,0
24404,2014,5,0,Laila,0
24405,2014,4,0,Laila,0
24406,2014,3,0,Laila,0
24407,2014,2,0,Laila,0
24408,2014,1,0,Laila,0
24409,2013,12,0,Laila,0
24410,2013,11,0,Laila,0
24411,2013,10,0,Laila,0
24412,2013,9,0,Laila,0
24413,2013,8,0,Laila,0
24414,2013,7,0,Laila,0
24415,2013,6,0,Laila,0
24416,2013,5,0,Laila,0
24417,2013,4,0,Laila,0
24418,2013,3,0,Laila,0
24419,2013,2,0,Laila,0
24420,2013,1,3,Laila,0
24421,2012,12,0,Laila,0
24422,2012,11,0,Laila,0
24423,2012,10,0,Laila,0
24424,2012,9,0,Laila,0
24425,2012,8,0,Laila,0
24426,2012,7,0,Laila,0
24427,2012,6,0,Laila,0
24428,2012,5,0,Laila,0
24429,2012,4,0,Laila,0
24430,2012,3,0,Laila,0
24431,2012,2,0,Laila,0
24432,2012,1,0,Laila,0
24433,2011,12,0,Laila,0
24434,2011,11,0,Laila,0
24435,2011,10,0,Laila,0
24436,2011,9,0,Laila,0
24437,2011,8,0,Laila,0
24438,2011,7,0,Laila,0
24439,2011,6,0,Laila,0
24440,2011,5,0,Laila,0
24441,2011,4,0,Laila,0
24442,2011,3,0,Laila,0
24443,2011,2,0,Laila,0
24444,2011,1,0,Laila,0
24445,2010,12,0,Laila,0
24446,2010,11,0,Laila,0
24447,2010,10,0,Laila,0
24448,2010,9,0,Laila,0
24449,2010,8,0,Laila,0
24450,2010,7,0,Laila,0
24451,2010,6,0,Laila,0
24452,2010,5,0,Laila,0
24453,2010,4,0,Laila,0
24454,2010,3,0,Laila,0
24455,2010,2,0,Laila,0
24456,2010,1,0,Laila,0
24457,2009,12,1,Laila,0
24458,2009,11,0,Laila,0
24459,2009,10,1,Laila,0
24460,2009,9,0,Laila,0
24461,2009,8,0,Laila,0
24462,2009,7,0,Laila,0
24463,2009,6,0,Laila,0
24464,2009,5,0,Laila,0
24465,2009,4,0,Laila,0
24466,2009,3,0,Laila,0
24467,2009,2,0,Laila,0
24468,2009,1,0,Laila,0
24469,2008,12,0,Laila,0
24470,2008,11,0,Laila,0
24471,2008,10,0,Laila,0
24472,2008,9,0,Laila,0
24473,2008,8,0,Laila,0
24474,2008,7,0,Laila,0
24475,2008,6,0,Laila,0
24476,2008,5,0,Laila,0
24477,2008,4,0,Laila,0
24478,2008,3,0,Laila,0
24479,2008,2,0,Laila,0
24480,2008,1,0,Laila,0
24481,2007,12,0,Laila,0
24482,2007,11,0,Laila,0
24483,2007,10,0,Laila,0
24484,2007,9,0,Laila,0
24485,2007,8,0,Laila,0
24486,2007,7,0,Laila,0
24487,2007,6,0,Laila,0
24488,2007,5,0,Laila,0
24489,2007,4,0,Laila,0
24490,2007,3,0,Laila,0
24491,2007,2,0,Laila,0
24492,2007,1,0,Laila,0
24493,2006,12,0,Laila,0
24494,2006,11,0,Laila,0
24495,2006,10,0,Laila,0
24496,2006,9,0,Laila,0
24497,2006,8,0,Laila,0
24498,2006,7,0,Laila,0
24499,2006,6,0,Laila,0
24500,2006,5,0,Laila,0
24501,2006,4,0,Laila,0
24502,2006,3,0,Laila,0
24503,2006,2,0,Laila,0
24504,2006,1,0,Laila,0
24505,2005,12,0,Laila,0
24506,2005,11,0,Laila,0
24507,2005,10,0,Laila,0
24508,2005,9,0,Laila,0
24509,2005,8,0,Laila,0
24510,2005,7,0,Laila,0
24511,2005,6,0,Laila,0
24512,2005,5,0,Laila,0
24513,2005,4,0,Laila,0
24514,2005,3,0,Laila,0
24515,2005,2,0,Laila,0
24516,2005,1,0,Laila,0
24517,2004,12,0,Laila,0
24518,2004,11,0,Laila,0
24519,2004,10,0,Laila,0
24520,2004,9,0,Laila,0
24521,2004,8,0,Laila,0
24522,2004,7,0,Laila,0
24523,2014,8,0,Mika,0
24524,2014,7,0,Mika,0
24525,2014,6,0,Mika,0
24526,2014,5,0,Mika,0
24527,2014,4,0,Mika,0
24528,2014,3,0,Mika,0
24529,2014,2,0,Mika,0
24530,2014,1,1,Mika,0
24531,2013,12,0,Mika,0
24532,2013,11,0,Mika,0
24533,2013,10,0,Mika,0
24534,2013,9,0,Mika,0
24535,2013,8,0,Mika,0
24536,2013,7,0,Mika,0
24537,2013,6,0,Mika,0
24538,2013,5,0,Mika,0
24539,2013,4,0,Mika,0
24540,2013,3,0,Mika,0
24541,2013,2,0,Mika,0
24542,2013,1,0,Mika,0
24543,2012,12,0,Mika,0
24544,2012,11,0,Mika,0
24545,2012,10,0,Mika,0
24546,2012,9,0,Mika,0
24547,2012,8,0,Mika,0
24548,2012,7,0,Mika,0
24549,2012,6,0,Mika,0
24550,2012,5,0,Mika,0
24551,2012,4,0,Mika,0
24552,2012,3,0,Mika,0
24553,2012,2,0,Mika,0
24554,2012,1,0,Mika,0
24555,2011,12,0,Mika,0
24556,2011,11,0,Mika,0
24557,2011,10,0,Mika,0
24558,2011,9,0,Mika,0
24559,2011,8,0,Mika,0
24560,2011,7,0,Mika,0
24561,2011,6,0,Mika,0
24562,2011,5,0,Mika,0
24563,2011,4,0,Mika,0
24564,2011,3,0,Mika,0
24565,2011,2,0,Mika,0
24566,2011,1,0,Mika,0
24567,2010,12,0,Mika,0
24568,2010,11,0,Mika,0
24569,2010,10,0,Mika,0
24570,2010,9,0,Mika,0
24571,2010,8,0,Mika,0
24572,2010,7,0,Mika,0
24573,2010,6,0,Mika,0
24574,2010,5,0,Mika,0
24575,2010,4,1,Mika,0
24576,2010,3,0,Mika,0
24577,2010,2,0,Mika,0
24578,2010,1,0,Mika,0
24579,2009,12,0,Mika,0
24580,2009,11,0,Mika,0
24581,2009,10,0,Mika,0
24582,2009,9,0,Mika,0
24583,2009,8,0,Mika,0
24584,2009,7,0,Mika,0
24585,2009,6,0,Mika,0
24586,2009,5,0,Mika,0
24587,2009,4,0,Mika,0
24588,2009,3,0,Mika,0
24589,2009,2,0,Mika,0
24590,2009,1,0,Mika,0
24591,2008,12,0,Mika,0
24592,2008,11,0,Mika,0
24593,2008,10,0,Mika,0
24594,2008,9,0,Mika,0
24595,2008,8,0,Mika,0
24596,2008,7,0,Mika,0
24597,2008,6,0,Mika,0
24598,2008,5,0,Mika,0
24599,2008,4,0,Mika,0
24600,2008,3,0,Mika,0
24601,2008,2,1,Mika,0
24602,2008,1,0,Mika,0
24603,2007,12,0,Mika,0
24604,2007,11,0,Mika,0
24605,2007,10,0,Mika,0
24606,2007,9,0,Mika,0
24607,2007,8,0,Mika,0
24608,2007,7,0,Mika,0
24609,2007,6,0,Mika,0
24610,2007,5,0,Mika,0
24611,2007,4,0,Mika,0
24612,2007,3,1,Mika,0
24613,2007,2,0,Mika,0
24614,2007,1,0,Mika,0
24615,2006,12,0,Mika,0
24616,2006,11,0,Mika,0
24617,2006,10,0,Mika,0
24618,2006,9,0,Mika,0
24619,2006,8,0,Mika,0
24620,2006,7,0,Mika,0
24621,2006,6,0,Mika,0
24622,2006,5,0,Mika,0
24623,2006,4,0,Mika,0
24624,2006,3,0,Mika,0
24625,2006,2,1,Mika,0
24626,2006,1,0,Mika,0
24627,2005,12,0,Mika,0
24628,2005,11,0,Mika,0
24629,2005,10,0,Mika,0
24630,2005,9,0,Mika,0
24631,2005,8,0,Mika,0
24632,2005,7,0,Mika,0
24633,2005,6,0,Mika,0
24634,2005,5,0,Mika,0
24635,2005,4,0,Mika,0
24636,2005,3,0,Mika,0
24637,2005,2,0,Mika,0
24638,2005,1,0,Mika,0
24639,2004,12,0,Mika,0
24640,2004,11,0,Mika,0
24641,2004,10,0,Mika,0
24642,2004,9,0,Mika,0
24643,2004,8,0,Mika,0
24644,2004,7,0,Mika,0
24645,2014,8,0,Miła,0
24646,2014,7,0,Miła,0
24647,2014,6,0,Miła,0
24648,2014,5,0,Miła,0
24649,2014,4,0,Miła,0
24650,2014,3,0,Miła,0
24651,2014,2,0,Miła,0
24652,2014,1,0,Miła,0
24653,2013,12,0,Miła,0
24654,2013,11,0,Miła,0
24655,2013,10,0,Miła,0
24656,2013,9,0,Miła,0
24657,2013,8,0,Miła,0
24658,2013,7,0,Miła,0
24659,2013,6,0,Miła,0
24660,2013,5,0,Miła,0
24661,2013,4,0,Miła,0
24662,2013,3,0,Miła,0
24663,2013,2,0,Miła,0
24664,2013,1,1,Miła,0
24665,2012,12,0,Miła,0
24666,2012,11,0,Miła,0
24667,2012,10,0,Miła,0
24668,2012,9,0,Miła,0
24669,2012,8,0,Miła,0
24670,2012,7,0,Miła,0
24671,2012,6,0,Miła,0
24672,2012,5,0,Miła,0
24673,2012,4,0,Miła,0
24674,2012,3,0,Miła,0
24675,2012,2,0,Miła,0
24676,2012,1,0,Miła,0
24677,2011,12,0,Miła,0
24678,2011,11,0,Miła,0
24679,2011,10,0,Miła,0
24680,2011,9,0,Miła,0
24681,2011,8,0,Miła,0
24682,2011,7,0,Miła,0
24683,2011,6,0,Miła,0
24684,2011,5,0,Miła,0
24685,2011,4,0,Miła,0
24686,2011,3,0,Miła,0
24687,2011,2,0,Miła,0
24688,2011,1,1,Miła,0
24689,2010,12,0,Miła,0
24690,2010,11,0,Miła,0
24691,2010,10,0,Miła,0
24692,2010,9,0,Miła,0
24693,2010,8,0,Miła,0
24694,2010,7,0,Miła,0
24695,2010,6,0,Miła,0
24696,2010,5,0,Miła,0
24697,2010,4,0,Miła,0
24698,2010,3,0,Miła,0
24699,2010,2,1,Miła,0
24700,2010,1,0,Miła,0
24701,2009,12,0,Miła,0
24702,2009,11,0,Miła,0
24703,2009,10,1,Miła,0
24704,2009,9,0,Miła,0
24705,2009,8,0,Miła,0
24706,2009,7,0,Miła,0
24707,2009,6,0,Miła,0
24708,2009,5,0,Miła,0
24709,2009,4,0,Miła,0
24710,2009,3,0,Miła,0
24711,2009,2,0,Miła,0
24712,2009,1,0,Miła,0
24713,2008,12,0,Miła,0
24714,2008,11,0,Miła,0
24715,2008,10,0,Miła,0
24716,2008,9,0,Miła,0
24717,2008,8,0,Miła,0
24718,2008,7,0,Miła,0
24719,2008,6,0,Miła,0
24720,2008,5,0,Miła,0
24721,2008,4,0,Miła,0
24722,2008,3,0,Miła,0
24723,2008,2,0,Miła,0
24724,2008,1,0,Miła,0
24725,2007,12,0,Miła,0
24726,2007,11,0,Miła,0
24727,2007,10,0,Miła,0
24728,2007,9,0,Miła,0
24729,2007,8,0,Miła,0
24730,2007,7,0,Miła,0
24731,2007,6,0,Miła,0
24732,2007,5,0,Miła,0
24733,2007,4,0,Miła,0
24734,2007,3,0,Miła,0
24735,2007,2,0,Miła,0
24736,2007,1,0,Miła,0
24737,2006,12,0,Miła,0
24738,2006,11,0,Miła,0
24739,2006,10,0,Miła,0
24740,2006,9,0,Miła,0
24741,2006,8,0,Miła,0
24742,2006,7,0,Miła,0
24743,2006,6,1,Miła,0
24744,2006,5,0,Miła,0
24745,2006,4,0,Miła,0
24746,2006,3,0,Miła,0
24747,2006,2,0,Miła,0
24748,2006,1,0,Miła,0
24749,2005,12,0,Miła,0
24750,2005,11,0,Miła,0
24751,2005,10,0,Miła,0
24752,2005,9,0,Miła,0
24753,2005,8,0,Miła,0
24754,2005,7,0,Miła,0
24755,2005,6,0,Miła,0
24756,2005,5,0,Miła,0
24757,2005,4,0,Miła,0
24758,2005,3,0,Miła,0
24759,2005,2,0,Miła,0
24760,2005,1,0,Miła,0
24761,2004,12,0,Miła,0
24762,2004,11,0,Miła,0
24763,2004,10,0,Miła,0
24764,2004,9,0,Miła,0
24765,2004,8,0,Miła,0
24766,2004,7,0,Miła,0
24767,2014,8,0,Oksana,0
24768,2014,7,0,Oksana,0
24769,2014,6,0,Oksana,0
24770,2014,5,0,Oksana,0
24771,2014,4,0,Oksana,0
24772,2014,3,0,Oksana,0
24773,2014,2,0,Oksana,0
24774,2014,1,0,Oksana,0
24775,2013,12,0,Oksana,0
24776,2013,11,0,Oksana,0
24777,2013,10,0,Oksana,0
24778,2013,9,0,Oksana,0
24779,2013,8,0,Oksana,0
24780,2013,7,0,Oksana,0
24781,2013,6,0,Oksana,0
24782,2013,5,1,Oksana,0
24783,2013,4,0,Oksana,0
24784,2013,3,0,Oksana,0
24785,2013,2,0,Oksana,0
24786,2013,1,0,Oksana,0
24787,2012,12,1,Oksana,0
24788,2012,11,0,Oksana,0
24789,2012,10,0,Oksana,0
24790,2012,9,0,Oksana,0
24791,2012,8,0,Oksana,0
24792,2012,7,0,Oksana,0
24793,2012,6,0,Oksana,0
24794,2012,5,0,Oksana,0
24795,2012,4,0,Oksana,0
24796,2012,3,0,Oksana,0
24797,2012,2,0,Oksana,0
24798,2012,1,0,Oksana,0
24799,2011,12,0,Oksana,0
24800,2011,11,0,Oksana,0
24801,2011,10,0,Oksana,0
24802,2011,9,0,Oksana,0
24803,2011,8,0,Oksana,0
24804,2011,7,0,Oksana,0
24805,2011,6,0,Oksana,0
24806,2011,5,0,Oksana,0
24807,2011,4,0,Oksana,0
24808,2011,3,0,Oksana,0
24809,2011,2,0,Oksana,0
24810,2011,1,0,Oksana,0
24811,2010,12,0,Oksana,0
24812,2010,11,0,Oksana,0
24813,2010,10,0,Oksana,0
24814,2010,9,0,Oksana,0
24815,2010,8,0,Oksana,0
24816,2010,7,0,Oksana,0
24817,2010,6,1,Oksana,0
24818,2010,5,0,Oksana,0
24819,2010,4,0,Oksana,0
24820,2010,3,0,Oksana,0
24821,2010,2,0,Oksana,0
24822,2010,1,0,Oksana,0
24823,2009,12,0,Oksana,0
24824,2009,11,0,Oksana,0
24825,2009,10,0,Oksana,0
24826,2009,9,0,Oksana,0
24827,2009,8,0,Oksana,0
24828,2009,7,0,Oksana,0
24829,2009,6,0,Oksana,0
24830,2009,5,0,Oksana,0
24831,2009,4,0,Oksana,0
24832,2009,3,0,Oksana,0
24833,2009,2,0,Oksana,0
24834,2009,1,0,Oksana,0
24835,2008,12,0,Oksana,0
24836,2008,11,0,Oksana,0
24837,2008,10,0,Oksana,0
24838,2008,9,0,Oksana,0
24839,2008,8,0,Oksana,0
24840,2008,7,0,Oksana,0
24841,2008,6,0,Oksana,0
24842,2008,5,0,Oksana,0
24843,2008,4,0,Oksana,0
24844,2008,3,0,Oksana,0
24845,2008,2,0,Oksana,0
24846,2008,1,0,Oksana,0
24847,2007,12,0,Oksana,0
24848,2007,11,0,Oksana,0
24849,2007,10,1,Oksana,0
24850,2007,9,0,Oksana,0
24851,2007,8,0,Oksana,0
24852,2007,7,0,Oksana,0
24853,2007,6,0,Oksana,0
24854,2007,5,0,Oksana,0
24855,2007,4,0,Oksana,0
24856,2007,3,0,Oksana,0
24857,2007,2,0,Oksana,0
24858,2007,1,0,Oksana,0
24859,2006,12,0,Oksana,0
24860,2006,11,0,Oksana,0
24861,2006,10,0,Oksana,0
24862,2006,9,0,Oksana,0
24863,2006,8,0,Oksana,0
24864,2006,7,0,Oksana,0
24865,2006,6,0,Oksana,0
24866,2006,5,0,Oksana,0
24867,2006,4,1,Oksana,0
24868,2006,3,0,Oksana,0
24869,2006,2,0,Oksana,0
24870,2006,1,0,Oksana,0
24871,2005,12,0,Oksana,0
24872,2005,11,0,Oksana,0
24873,2005,10,0,Oksana,0
24874,2005,9,0,Oksana,0
24875,2005,8,0,Oksana,0
24876,2005,7,0,Oksana,0
24877,2005,6,0,Oksana,0
24878,2005,5,0,Oksana,0
24879,2005,4,0,Oksana,0
24880,2005,3,0,Oksana,0
24881,2005,2,0,Oksana,0
24882,2005,1,0,Oksana,0
24883,2004,12,0,Oksana,0
24884,2004,11,0,Oksana,0
24885,2004,10,0,Oksana,0
24886,2004,9,0,Oksana,0
24887,2004,8,0,Oksana,0
24888,2004,7,0,Oksana,0
24889,2014,8,0,Wera,0
24890,2014,7,0,Wera,0
24891,2014,6,0,Wera,0
24892,2014,5,0,Wera,0
24893,2014,4,0,Wera,0
24894,2014,3,0,Wera,0
24895,2014,2,0,Wera,0
24896,2014,1,0,Wera,0
24897,2013,12,0,Wera,0
24898,2013,11,1,Wera,0
24899,2013,10,0,Wera,0
24900,2013,9,0,Wera,0
24901,2013,8,0,Wera,0
24902,2013,7,0,Wera,0
24903,2013,6,0,Wera,0
24904,2013,5,0,Wera,0
24905,2013,4,0,Wera,0
24906,2013,3,0,Wera,0
24907,2013,2,0,Wera,0
24908,2013,1,0,Wera,0
24909,2012,12,1,Wera,0
24910,2012,11,1,Wera,0
24911,2012,10,0,Wera,0
24912,2012,9,0,Wera,0
24913,2012,8,0,Wera,0
24914,2012,7,0,Wera,0
24915,2012,6,0,Wera,0
24916,2012,5,0,Wera,0
24917,2012,4,0,Wera,0
24918,2012,3,0,Wera,0
24919,2012,2,0,Wera,0
24920,2012,1,0,Wera,0
24921,2011,12,0,Wera,0
24922,2011,11,0,Wera,0
24923,2011,10,0,Wera,0
24924,2011,9,0,Wera,0
24925,2011,8,0,Wera,0
24926,2011,7,0,Wera,0
24927,2011,6,0,Wera,0
24928,2011,5,0,Wera,0
24929,2011,4,0,Wera,0
24930,2011,3,0,Wera,0
24931,2011,2,0,Wera,0
24932,2011,1,0,Wera,0
24933,2010,12,0,Wera,0
24934,2010,11,0,Wera,0
24935,2010,10,0,Wera,0
24936,2010,9,0,Wera,0
24937,2010,8,0,Wera,0
24938,2010,7,0,Wera,0
24939,2010,6,0,Wera,0
24940,2010,5,0,Wera,0
24941,2010,4,1,Wera,0
24942,2010,3,0,Wera,0
24943,2010,2,0,Wera,0
24944,2010,1,0,Wera,0
24945,2009,12,0,Wera,0
24946,2009,11,0,Wera,0
24947,2009,10,0,Wera,0
24948,2009,9,0,Wera,0
24949,2009,8,0,Wera,0
24950,2009,7,0,Wera,0
24951,2009,6,0,Wera,0
24952,2009,5,0,Wera,0
24953,2009,4,0,Wera,0
24954,2009,3,0,Wera,0
24955,2009,2,0,Wera,0
24956,2009,1,0,Wera,0
24957,2008,12,0,Wera,0
24958,2008,11,0,Wera,0
24959,2008,10,0,Wera,0
24960,2008,9,0,Wera,0
24961,2008,8,0,Wera,0
24962,2008,7,0,Wera,0
24963,2008,6,0,Wera,0
24964,2008,5,0,Wera,0
24965,2008,4,0,Wera,0
24966,2008,3,0,Wera,0
24967,2008,2,0,Wera,0
24968,2008,1,0,Wera,0
24969,2007,12,0,Wera,0
24970,2007,11,0,Wera,0
24971,2007,10,0,Wera,0
24972,2007,9,0,Wera,0
24973,2007,8,0,Wera,0
24974,2007,7,0,Wera,0
24975,2007,6,0,Wera,0
24976,2007,5,0,Wera,0
24977,2007,4,0,Wera,0
24978,2007,3,0,Wera,0
24979,2007,2,0,Wera,0
24980,2007,1,0,Wera,0
24981,2006,12,0,Wera,0
24982,2006,11,0,Wera,0
24983,2006,10,0,Wera,0
24984,2006,9,0,Wera,0
24985,2006,8,0,Wera,0
24986,2006,7,0,Wera,0
24987,2006,6,0,Wera,0
24988,2006,5,0,Wera,0
24989,2006,4,0,Wera,0
24990,2006,3,0,Wera,0
24991,2006,2,0,Wera,0
24992,2006,1,0,Wera,0
24993,2005,12,0,Wera,0
24994,2005,11,0,Wera,0
24995,2005,10,0,Wera,0
24996,2005,9,0,Wera,0
24997,2005,8,0,Wera,0
24998,2005,7,0,Wera,0
24999,2005,6,0,Wera,0
25000,2005,5,0,Wera,0
25001,2005,4,0,Wera,0
25002,2005,3,1,Wera,0
25003,2005,2,0,Wera,0
25004,2005,1,0,Wera,0
25005,2004,12,0,Wera,0
25006,2004,11,0,Wera,0
25007,2004,10,0,Wera,0
25008,2004,9,0,Wera,0
25009,2004,8,0,Wera,0
25010,2004,7,0,Wera,0
25011,2014,8,0,Brygida,0
25012,2014,7,0,Brygida,0
25013,2014,6,0,Brygida,0
25014,2014,5,1,Brygida,0
25015,2014,4,0,Brygida,0
25016,2014,3,0,Brygida,0
25017,2014,2,0,Brygida,0
25018,2014,1,0,Brygida,0
25019,2013,12,0,Brygida,0
25020,2013,11,0,Brygida,0
25021,2013,10,0,Brygida,0
25022,2013,9,0,Brygida,0
25023,2013,8,0,Brygida,0
25024,2013,7,0,Brygida,0
25025,2013,6,0,Brygida,0
25026,2013,5,0,Brygida,0
25027,2013,4,0,Brygida,0
25028,2013,3,0,Brygida,0
25029,2013,2,0,Brygida,0
25030,2013,1,0,Brygida,0
25031,2012,12,0,Brygida,0
25032,2012,11,0,Brygida,0
25033,2012,10,0,Brygida,0
25034,2012,9,0,Brygida,0
25035,2012,8,0,Brygida,0
25036,2012,7,0,Brygida,0
25037,2012,6,0,Brygida,0
25038,2012,5,0,Brygida,0
25039,2012,4,0,Brygida,0
25040,2012,3,0,Brygida,0
25041,2012,2,0,Brygida,0
25042,2012,1,0,Brygida,0
25043,2011,12,0,Brygida,0
25044,2011,11,0,Brygida,0
25045,2011,10,0,Brygida,0
25046,2011,9,0,Brygida,0
25047,2011,8,0,Brygida,0
25048,2011,7,0,Brygida,0
25049,2011,6,0,Brygida,0
25050,2011,5,0,Brygida,0
25051,2011,4,0,Brygida,0
25052,2011,3,0,Brygida,0
25053,2011,2,0,Brygida,0
25054,2011,1,0,Brygida,0
25055,2010,12,0,Brygida,0
25056,2010,11,0,Brygida,0
25057,2010,10,0,Brygida,0
25058,2010,9,0,Brygida,0
25059,2010,8,0,Brygida,0
25060,2010,7,0,Brygida,0
25061,2010,6,0,Brygida,0
25062,2010,5,0,Brygida,0
25063,2010,4,0,Brygida,0
25064,2010,3,0,Brygida,0
25065,2010,2,0,Brygida,0
25066,2010,1,0,Brygida,0
25067,2009,12,0,Brygida,0
25068,2009,11,0,Brygida,0
25069,2009,10,0,Brygida,0
25070,2009,9,0,Brygida,0
25071,2009,8,0,Brygida,0
25072,2009,7,0,Brygida,0
25073,2009,6,0,Brygida,0
25074,2009,5,0,Brygida,0
25075,2009,4,0,Brygida,0
25076,2009,3,0,Brygida,0
25077,2009,2,0,Brygida,0
25078,2009,1,0,Brygida,0
25079,2008,12,0,Brygida,0
25080,2008,11,0,Brygida,0
25081,2008,10,0,Brygida,0
25082,2008,9,0,Brygida,0
25083,2008,8,0,Brygida,0
25084,2008,7,0,Brygida,0
25085,2008,6,0,Brygida,0
25086,2008,5,0,Brygida,0
25087,2008,4,0,Brygida,0
25088,2008,3,0,Brygida,0
25089,2008,2,0,Brygida,0
25090,2008,1,0,Brygida,0
25091,2007,12,0,Brygida,0
25092,2007,11,0,Brygida,0
25093,2007,10,0,Brygida,0
25094,2007,9,0,Brygida,0
25095,2007,8,0,Brygida,0
25096,2007,7,0,Brygida,0
25097,2007,6,0,Brygida,0
25098,2007,5,0,Brygida,0
25099,2007,4,0,Brygida,0
25100,2007,3,0,Brygida,0
25101,2007,2,0,Brygida,0
25102,2007,1,0,Brygida,0
25103,2006,12,2,Brygida,0
25104,2006,11,0,Brygida,0
25105,2006,10,0,Brygida,0
25106,2006,9,0,Brygida,0
25107,2006,8,0,Brygida,0
25108,2006,7,0,Brygida,0
25109,2006,6,0,Brygida,0
25110,2006,5,0,Brygida,0
25111,2006,4,0,Brygida,0
25112,2006,3,1,Brygida,0
25113,2006,2,0,Brygida,0
25114,2006,1,0,Brygida,0
25115,2005,12,0,Brygida,0
25116,2005,11,0,Brygida,0
25117,2005,10,0,Brygida,0
25118,2005,9,0,Brygida,0
25119,2005,8,0,Brygida,0
25120,2005,7,0,Brygida,0
25121,2005,6,0,Brygida,0
25122,2005,5,0,Brygida,0
25123,2005,4,0,Brygida,0
25124,2005,3,0,Brygida,0
25125,2005,2,0,Brygida,0
25126,2005,1,0,Brygida,0
25127,2004,12,0,Brygida,0
25128,2004,11,0,Brygida,0
25129,2004,10,0,Brygida,0
25130,2004,9,0,Brygida,0
25131,2004,8,0,Brygida,0
25132,2004,7,0,Brygida,0
25133,2014,8,0,Dobrawa,0
25134,2014,7,0,Dobrawa,0
25135,2014,6,0,Dobrawa,0
25136,2014,5,0,Dobrawa,0
25137,2014,4,0,Dobrawa,0
25138,2014,3,0,Dobrawa,0
25139,2014,2,0,Dobrawa,0
25140,2014,1,0,Dobrawa,0
25141,2013,12,0,Dobrawa,0
25142,2013,11,0,Dobrawa,0
25143,2013,10,0,Dobrawa,0
25144,2013,9,0,Dobrawa,0
25145,2013,8,0,Dobrawa,0
25146,2013,7,0,Dobrawa,0
25147,2013,6,0,Dobrawa,0
25148,2013,5,0,Dobrawa,0
25149,2013,4,0,Dobrawa,0
25150,2013,3,0,Dobrawa,0
25151,2013,2,0,Dobrawa,0
25152,2013,1,0,Dobrawa,0
25153,2012,12,0,Dobrawa,0
25154,2012,11,1,Dobrawa,0
25155,2012,10,0,Dobrawa,0
25156,2012,9,0,Dobrawa,0
25157,2012,8,0,Dobrawa,0
25158,2012,7,0,Dobrawa,0
25159,2012,6,1,Dobrawa,0
25160,2012,5,0,Dobrawa,0
25161,2012,4,0,Dobrawa,0
25162,2012,3,0,Dobrawa,0
25163,2012,2,0,Dobrawa,0
25164,2012,1,0,Dobrawa,0
25165,2011,12,0,Dobrawa,0
25166,2011,11,0,Dobrawa,0
25167,2011,10,0,Dobrawa,0
25168,2011,9,0,Dobrawa,0
25169,2011,8,0,Dobrawa,0
25170,2011,7,0,Dobrawa,0
25171,2011,6,0,Dobrawa,0
25172,2011,5,0,Dobrawa,0
25173,2011,4,0,Dobrawa,0
25174,2011,3,0,Dobrawa,0
25175,2011,2,0,Dobrawa,0
25176,2011,1,0,Dobrawa,0
25177,2010,12,0,Dobrawa,0
25178,2010,11,0,Dobrawa,0
25179,2010,10,0,Dobrawa,0
25180,2010,9,0,Dobrawa,0
25181,2010,8,0,Dobrawa,0
25182,2010,7,0,Dobrawa,0
25183,2010,6,0,Dobrawa,0
25184,2010,5,0,Dobrawa,0
25185,2010,4,0,Dobrawa,0
25186,2010,3,0,Dobrawa,0
25187,2010,2,0,Dobrawa,0
25188,2010,1,0,Dobrawa,0
25189,2009,12,0,Dobrawa,0
25190,2009,11,1,Dobrawa,0
25191,2009,10,0,Dobrawa,0
25192,2009,9,0,Dobrawa,0
25193,2009,8,0,Dobrawa,0
25194,2009,7,0,Dobrawa,0
25195,2009,6,0,Dobrawa,0
25196,2009,5,0,Dobrawa,0
25197,2009,4,0,Dobrawa,0
25198,2009,3,0,Dobrawa,0
25199,2009,2,0,Dobrawa,0
25200,2009,1,0,Dobrawa,0
25201,2008,12,0,Dobrawa,0
25202,2008,11,0,Dobrawa,0
25203,2008,10,0,Dobrawa,0
25204,2008,9,0,Dobrawa,0
25205,2008,8,0,Dobrawa,0
25206,2008,7,0,Dobrawa,0
25207,2008,6,0,Dobrawa,0
25208,2008,5,0,Dobrawa,0
25209,2008,4,0,Dobrawa,0
25210,2008,3,0,Dobrawa,0
25211,2008,2,0,Dobrawa,0
25212,2008,1,0,Dobrawa,0
25213,2007,12,0,Dobrawa,0
25214,2007,11,0,Dobrawa,0
25215,2007,10,0,Dobrawa,0
25216,2007,9,0,Dobrawa,0
25217,2007,8,0,Dobrawa,0
25218,2007,7,0,Dobrawa,0
25219,2007,6,0,Dobrawa,0
25220,2007,5,0,Dobrawa,0
25221,2007,4,0,Dobrawa,0
25222,2007,3,0,Dobrawa,0
25223,2007,2,0,Dobrawa,0
25224,2007,1,0,Dobrawa,0
25225,2006,12,0,Dobrawa,0
25226,2006,11,0,Dobrawa,0
25227,2006,10,0,Dobrawa,0
25228,2006,9,0,Dobrawa,0
